6	10862090	2
6	10915769	2
6	10936049	2
6	10936108	2
6	10951504	2
6	10961856	2
6	10994546	2
6	11001585	2
6	11050007	2
6	11063725	2
6	11110674	2
6	11110692	2
6	11157805	2
6	11167740	2
6	11239453	1
6	11239454	1
6	11297559	2
6	11316592	2
6	11452456	2
6	11520787	2
6	11524917	2
6	11530803	1
6	11673408	1
6	11719385	1
6	11726938	2
6	11750104	1
6	11939257	1
6	12001267	1
6	12042798	1
6	12042829	2
6	12086603	1
6	12093742	1
6	12117768	1
6	12210728	1
6	12239151	1
6	12239156	1
6	12351379	1
6	12354784	1
6	12389351	1
6	12393398	1
6	12432219	1
6	12435850	1
6	12444097	1
6	12447395	1
6	12483114	1
6	12507559	1
6	12637330	1
6	12649160	1
6	12692539	1
6	12748186	1
6	12766948	1
6	12827451	1
6	12861027	1
6	12874027	1
6	12887909	1
6	12893777	1
6	12893780	1
6	12973351	1
6	14499622	2
6	14517836	1
6	7513813	2
6	9176520	2
6	9372117	2
6	9389754	2
6	9443045	2
6	9529641	2
6	9590114	2
6	9789045	2
6	9806548	2
6	9838922	2
7	10022231	1
7	10024877	1
7	10069473	2
7	10073672	2
7	10082560	1
7	10098454	2
7	10098457	1
7	10214911	1
7	10214919	1
7	10214920	1
7	10322176	2
7	10359689	2
7	10370368	2
7	10486199	2
7	10486588	2
7	10486589	2
7	10486590	2
7	10554559	2
7	10557315	1
7	10586691	2
7	10665528	2
7	10688856	2
7	10735851	2
7	10783327	1
7	10863531	1
7	10878595	1
7	10887297	2
7	10913087	1
7	10920274	1
7	10924862	1
7	10963717	2
7	10982789	1
7	11004503	2
7	11020327	1
7	11020328	1
7	11034101	1
7	11084372	2
7	11087375	1
7	11162245	2
7	11186001	1
7	11191278	1
7	11238178	1
7	11304497	1
7	11305870	1
7	11327322	1
7	11356178	1
7	11387222	1
7	11400380	2
7	11405881	2
7	11436303	2
7	11436318	2
7	11436320	2
7	11447995	1
7	11454870	2
7	11503440	2
7	11535925	1
7	11554305	2
7	11563486	1
7	11579558	2
7	11746753	2
7	11892789	2
7	11895862	2
7	11943468	1
7	11948257	1
7	11978482	1
7	12013846	2
7	12055083	1
7	12058277	2
7	12086678	1
7	12115731	1
7	12189182	1
7	12244119	1
7	12468454	2
7	12483509	2
7	12695674	2
7	12730957	2
7	12746474	2
7	12773695	2
7	12819227	1
7	12867423	1
7	12919962	2
7	12919963	2
7	14515458	2
7	14562375	2
7	14576322	2
7	14580789	2
7	14599767	1
7	14599768	2
7	14600440	2
7	14612404	1
7	7553931	2
7	7583159	1
7	7923197	1
7	8137308	1
7	8137309	1
7	8628669	1
7	8640811	2
7	8643678	1
7	8657653	2
7	8734295	1
7	8948932	2
7	8968057	2
7	9056893	2
7	9172131	1
7	9188618	2
7	9190902	1
7	9256505	2
7	9285700	1
7	9325246	1
7	9421531	2
7	9466693	1
7	9469838	1
7	9600342	2
7	9630671	2
7	9862435	1
8	10029060	2
8	10047775	2
8	10048308	1
8	10070969	1
8	10084310	2
8	10188079	1
8	10197592	2
8	10200169	1
8	10200950	1
8	10214919	1
8	10214920	1
8	10220428	1
8	10328528	2
8	10332046	1
8	10359545	1
8	10380935	1
8	10381953	2
8	10390527	1
8	10427507	1
8	10443426	2
8	10486589	2
8	10486590	2
8	10496010	2
8	10498399	2
8	10517972	2
8	10529736	1
8	10536158	2
8	10611334	2
8	10620112	1
8	10621832	1
8	10656986	2
8	10667598	2
8	10709351	1
8	10725660	1
8	10736632	2
8	10738113	2
8	10749126	1
8	10753184	1
8	10753787	1
8	10767621	1
8	10767626	2
8	10779341	1
8	10779360	1
8	10783327	2
8	10812330	1
8	10838143	2
8	10850428	1
8	10859352	1
8	10878595	1
8	10891549	1
8	10910954	1
8	10913087	1
8	10974409	1
8	10991953	1
8	11004503	2
8	11037299	2
8	11058877	1
8	11059748	1
8	11059760	1
8	11070098	2
8	11078762	1
8	11087892	2
8	11104904	1
8	11138422	2
8	11150019	1
8	11182545	2
8	11187013	2
8	11187147	2
8	11219768	2
8	11223406	1
8	11238179	1
8	11238917	1
8	11257106	1
8	11280790	2
8	11285194	1
8	11289118	1
8	11304692	1
8	11309329	1
8	11323179	2
8	11329531	2
8	11338401	1
8	11375896	1
8	11376686	1
8	11376695	1
8	11387222	2
8	11410325	2
8	11465542	2
8	11535925	2
8	11586036	2
8	11684448	1
8	11684454	1
8	11695546	2
8	11713576	2
8	11782372	2
8	11815397	1
8	11872635	2
8	11880544	2
8	11888904	2
8	11890225	2
8	11895854	2
8	11897551	1
8	11900249	1
8	11905724	2
8	11933116	2
8	11966728	2
8	11971958	1
8	12055083	2
8	12082027	2
8	12110276	2
8	12124811	1
8	12169271	2
8	12170774	2
8	12195423	2
8	12198712	1
8	12377979	2
8	12389024	2
8	12396616	2
8	12399122	1
8	12418414	2
8	12426125	2
8	12441637	2
8	12470990	1
8	12509227	1
8	12509255	2
8	12559331	2
8	12566294	2
8	12619107	2
8	12692111	2
8	12746474	2
8	12749816	1
8	12750264	2
8	12821280	1
8	12844488	1
8	12865926	1
8	12915808	2
8	12917198	2
8	14521217	2
8	7497645	2
8	7597299	2
8	7799936	2
8	7942760	2
8	8016216	2
8	8127648	1
8	8128217	2
8	8137308	2
8	8275084	1
8	8615613	2
8	8687116	1
8	8783574	2
8	8805281	2
8	8990152	2
8	9056893	2
8	9095000	1
8	9103402	1
8	9137418	1
8	9415314	1
8	9485007	1
8	9553721	2
8	9637247	1
8	9827364	2
8	9861196	1
9	10214911	2
9	10320570	2
9	10350454	1
9	10353811	1
9	10400579	1
9	10454618	1
9	10463184	2
9	10471731	1
9	10497264	2
9	10498741	1
9	10506150	1
9	10515930	1
9	10521694	1
9	10526218	1
9	10526410	2
9	10569924	1
9	10671447	2
9	10684930	1
9	10722679	1
9	10766873	2
9	10771522	1
9	10773083	1
9	10775435	1
9	10810743	1
9	10812335	1
9	10852864	1
9	10858279	1
9	10900127	1
9	10908318	1
9	10919642	1
9	10940054	1
9	10954587	1
9	10955998	1
9	10957964	1
9	10976725	1
9	10986244	1
9	11056290	1
9	11092888	1
9	11095667	1
9	11101292	1
9	11121482	1
9	11139626	1
9	11160897	1
9	11254131	1
9	11318601	1
9	11328881	1
9	11328882	1
9	11329883	1
9	11410677	1
9	11433026	1
9	11443095	1
9	11535925	1
9	11554297	1
9	11554310	1
9	11554314	1
9	11591657	1
9	11683277	1
9	11788726	1
9	11801590	1
9	11805113	1
9	11818965	1
9	11864576	1
9	11892789	1
9	11900536	1
9	11948257	1
9	11960995	1
9	11964390	1
9	12056405	1
9	12057762	1
9	12079537	1
9	12081496	1
9	12124995	1
9	12149642	1
9	12441341	1
9	12445642	1
9	12454055	2
9	12472901	1
9	12501213	2
9	12531387	1
9	12534293	1
9	12628248	1
9	12658805	1
9	12663988	1
9	12667065	1
9	12766151	1
9	12799430	1
9	12867475	1
9	12911318	2
9	12917422	1
9	14618256	1
9	7559523	1
9	7739614	1
9	7823963	1
9	8078471	1
9	8244947	1
9	8676878	1
9	8682794	1
9	8692213	2
9	8798653	1
9	8841490	1
9	8855952	1
9	8988002	1
9	9207108	1
9	9214650	1
9	9223306	2
9	9287157	1
9	9572864	1
9	9730810	1
9	9737967	1
9	9753736	1
9	9778350	1
9	9801309	1
9	9801319	1
9	9846876	1
9	9973620	1
10	11904416	2
10	12097317	1
10	12200441	1
10	12600212	1
11	10022283	2
11	10022811	1
11	10063799	1
11	10063801	1
11	10376709	2
11	10383149	1
11	10434051	1
11	10449029	1
11	10506108	1
11	10709351	1
11	10754209	1
11	10789590	1
11	10850428	1
11	10939302	2
11	11062172	1
11	11106570	2
11	11159745	2
11	11202371	1
11	11221893	1
11	11379771	1
11	11478311	2
11	11479924	1
11	11549581	1
11	11578149	1
11	11837328	1
11	11888902	1
11	11966728	1
11	12007462	1
11	12056955	1
11	12115027	1
11	12142075	2
11	12205293	2
11	12213091	1
11	12357214	2
11	12426125	1
11	12444958	1
11	12496056	1
11	12536972	1
11	12570332	2
11	12771040	1
11	12786820	1
11	12807737	2
11	12860275	1
11	12963910	2
11	7480154	1
11	7518873	2
11	7586151	1
11	7597292	1
11	7646487	1
11	7654567	1
11	7767977	1
11	7768961	1
11	7861002	1
11	7880757	1
11	7885065	1
11	7923121	1
11	7929914	2
11	7946481	1
11	7970701	2
11	7982204	1
11	8024554	2
11	8083043	2
11	8176259	1
11	8176260	1
11	8176545	1
11	8192589	2
11	8207047	1
11	8269624	1
11	8284325	2
11	8552621	1
11	8570742	1
11	8577862	1
11	8599584	1
11	8672868	1
11	8738715	1
11	8757756	1
11	8875958	1
11	8910917	1
11	8947516	1
11	8973605	1
11	9044829	1
11	9066295	1
11	9066309	1
11	9085565	1
11	9102205	1
11	9103288	1
11	9106644	1
11	9114751	1
11	9114752	1
11	9118965	2
11	9129223	2
11	9147614	1
11	9155265	1
11	9163673	1
11	9163689	1
11	9284102	1
11	9337620	1
11	9412816	1
11	9477770	1
11	9487800	1
11	9600352	1
11	9602862	2
11	9619829	1
11	9681650	1
11	9688142	1
11	9757594	1
11	9796438	1
11	9833778	1
11	9890274	1
11	9919614	2
11	9920445	2
12	10022869	2
12	10092624	1
12	10207044	1
12	10220381	1
12	10220513	2
12	10231841	2
12	10328134	2
12	10415848	1
12	10423029	2
12	10426188	2
12	10436786	2
12	10441006	1
12	10446110	1
12	10451707	1
12	10473623	1
12	10479724	1
12	10480932	1
12	10485843	1
12	10487520	1
12	10490821	1
12	10504488	1
12	10525340	1
12	10531062	1
12	10537276	1
12	10559222	1
12	10559252	1
12	10572039	1
12	10574705	1
12	10593858	1
12	10620018	1
12	10626800	1
12	10636910	1
12	10636916	1
12	10647180	1
12	10652350	2
12	10667205	1
12	10670756	1
12	10691736	2
12	10698524	1
12	10708962	2
12	10719364	2
12	10753944	1
12	10762604	2
12	10773876	1
12	10781087	1
12	10791953	1
12	10797267	1
12	10810347	1
12	10811127	1
12	10814522	1
12	10819637	2
12	10823886	2
12	10828062	1
12	10842191	1
12	10843994	2
12	10845932	1
12	10871368	1
12	10878024	1
12	10887185	2
12	10896788	2
12	10918613	1
12	10942775	2
12	10944227	1
12	10950061	2
12	10962574	1
12	10969799	1
12	10980115	1
12	10980615	1
12	10995777	1
12	10995883	2
12	11002426	2
12	11006212	1
12	11007770	1
12	11013220	1
12	11018029	1
12	11019486	1
12	11040453	2
12	11042172	1
12	11043574	1
12	11062049	1
12	11074002	1
12	11074605	1
12	11075857	2
12	11094085	1
12	11106403	1
12	11114293	1
12	11152469	1
12	11159190	1
12	11170475	1
12	11196171	1
12	11197776	1
12	11211785	2
12	11230153	1
12	11231077	1
12	11234879	1
12	11244507	1
12	11265759	1
12	11274206	1
12	11278290	1
12	11278302	1
12	11278746	1
12	11278805	1
12	11323508	1
12	11325521	1
12	11352818	1
12	11352931	1
12	11355940	1
12	11371552	1
12	11381269	1
12	11385614	1
12	11391794	1
12	11391801	1
12	11401430	1
12	11401854	1
12	11424093	1
12	11438451	2
12	11442661	1
12	11451566	1
12	11480790	1
12	11481457	1
12	11483516	2
12	11502752	1
12	11553622	1
12	11583957	1
12	11700304	1
12	11704665	2
12	11740493	2
12	11741830	1
12	11745435	1
12	11751405	1
12	11751474	2
12	11751510	2
12	11784716	1
12	11788714	1
12	11809702	2
12	11818334	1
12	11836524	1
12	11857783	2
12	11866987	2
12	11904440	2
12	11920286	1
12	11920662	2
12	11927552	2
12	11971895	1
12	12010891	1
12	12044892	1
12	12060625	2
12	12077092	2
12	12097147	2
12	12116240	2
12	12140283	1
12	12142355	1
12	12168833	2
12	12183405	1
12	12191474	1
12	12202987	2
12	12203117	1
12	12209716	2
12	12226080	1
12	12237237	2
12	12237773	2
12	12270938	1
12	12296825	1
12	12374795	1
12	12378510	1
12	12378511	2
12	12384184	2
12	12393497	1
12	12399463	1
12	12414519	1
12	12414627	1
12	12417513	2
12	12429655	1
12	12443883	2
12	12454109	2
12	12454922	1
12	12456495	1
12	12469138	2
12	12479060	1
12	12489180	1
12	12524424	1
12	12531695	1
12	12543979	2
12	12548549	1
12	12552124	1
12	12557227	2
12	12569386	2
12	12576474	1
12	12582250	1
12	12592392	1
12	12599018	2
12	12618756	1
12	12621041	1
12	12622415	1
12	12649207	2
12	12653249	2
12	12732634	1
12	12740389	1
12	12752264	1
12	12764135	1
12	12794086	2
12	12801888	2
12	12808092	1
12	12813045	2
12	12821112	1
12	12855402	2
12	12860278	2
12	12925608	2
12	12933797	1
12	12952364	2
12	12957874	1
12	14511658	2
12	14534532	1
12	14555988	1
12	14579540	2
12	14586410	2
12	14603262	1
12	9094310	1
12	9101086	2
12	9111321	1
12	9150356	2
12	9153220	1
12	9214507	1
12	9214508	2
12	9288972	1
12	9307274	2
12	9331080	1
12	9372933	1
12	9389648	1
12	9409665	1
12	9420335	2
12	9482899	1
12	9501027	2
12	9502722	2
12	9506519	2
12	9520423	2
12	9582123	2
12	9606191	1
12	9618481	2
12	9660945	1
12	9670020	2
12	9679056	2
12	9679060	2
12	9689110	1
12	9702198	2
12	9707553	1
12	9748228	2
12	9788608	2
12	9792626	2
12	9811934	2
12	9843964	1
12	9858566	2
12	9865717	1
12	9867367	2
12	9873005	2
12	9990040	2
13	10383147	2
13	10411901	1
13	10608595	2
13	10630313	2
13	10631522	2
13	10764007	2
13	11137399	1
13	11137400	1
13	11170301	2
13	11170303	2
13	11424088	2
13	11973359	1
13	12087057	1
13	12391391	2
13	12539179	2
13	7533322	2
13	9049187	2
13	8600310	2
13	8829826	2
13	8842485	2
13	8934933	2
13	9002217	2
13	9364301	2
13	9619049	2
14	10389906	1
14	10550371	1
14	10585605	1
14	11127578	2
14	11170301	2
14	11410498	1
14	11470488	1
14	11505481	1
14	11600128	1
14	11911944	1
14	12012005	1
14	12045464	2
14	12581383	2
14	7585661	2
14	7777359	1
14	8667989	1
14	8765326	2
14	8988667	1
14	9323145	2
14	9371228	1
14	9679981	2
15	10075732	2
15	10098397	2
15	10197642	1
15	10393175	2
15	10405325	2
15	10409755	2
15	10456225	1
15	10465403	2
15	10493911	1
15	10518568	1
15	10549166	2
15	10608483	2
15	10675567	1
15	10698517	1
15	10729629	2
15	10749995	1
15	10854321	1
15	10855952	2
15	10871838	1
15	10892568	1
15	10922465	1
15	10944171	1
15	10946849	1
15	10982831	1
15	11000213	1
15	11044207	2
15	11050080	1
15	11061995	2
15	11065229	2
15	11232243	1
15	11306462	1
15	11329088	1
15	11371515	2
15	11404366	2
15	11579564	2
15	11713198	1
15	11751908	2
15	11961058	1
15	11965492	1
15	11972044	2
15	11973614	1
15	12020772	1
15	12031969	2
15	12063165	1
15	12076251	2
15	12213220	2
15	12384441	1
15	12393468	2
15	12419544	2
15	12441188	2
15	12508113	2
15	12530016	1
15	12606242	1
15	12623640	2
15	12647307	2
15	12670894	1
15	12782632	2
15	12882793	2
15	12932814	2
15	12963093	1
15	14555240	1
15	14581532	1
15	14597201	1
15	7612014	1
15	8051457	2
15	8174645	1
15	8287027	1
15	8892975	1
15	8967336	1
15	9009828	2
15	9142849	1
15	9157970	1
15	9294614	1
15	9298978	2
15	9315298	1
15	9332327	2
15	9373271	1
15	9432917	2
15	9457059	1
15	9502788	2
15	9603195	2
15	9609957	1
15	9633914	1
15	9653513	1
15	9660917	2
15	9666057	2
15	9705090	1
15	9733794	1
15	9771488	1
15	9801359	2
16	10048027	1
16	10101135	1
16	10192337	1
16	10207067	1
16	10214980	1
16	10393249	2
16	10408779	2
16	10455230	1
16	10473576	1
16	10508156	1
16	10531065	1
16	10543442	1
16	10559933	2
16	10589845	2
16	10610178	1
16	10656772	1
16	10699187	2
16	10731425	1
16	10782097	1
16	10801458	2
16	10844644	2
16	10855792	2
16	10862709	1
16	10882099	1
16	10893253	2
16	10940391	2
16	10953011	1
16	10966872	1
16	10968639	1
16	10996302	2
16	11017077	2
16	11030343	2
16	11039577	2
16	11062474	1
16	11162738	2
16	11163219	1
16	11163220	1
16	11212342	2
16	11238958	2
16	11250194	2
16	11251810	1
16	11266693	2
16	11279035	1
16	11309190	2
16	11309678	1
16	11350163	2
16	11356517	2
16	11427534	2
16	11469861	1
16	11473577	1
16	11478862	1
16	11483528	1
16	11498002	1
16	11498003	1
16	11498045	1
16	11553723	1
16	11563910	1
16	11579565	2
16	11590019	1
16	11676001	2
16	11713188	2
16	11714689	1
16	11732186	1
16	11740563	1
16	11779854	2
16	11782421	1
16	11809724	1
16	11813000	1
16	11827963	1
16	11828019	1
16	11854424	2
16	11937716	1
16	11955016	1
16	11973289	2
16	11983167	1
16	12006565	1
16	12032265	1
16	12054807	1
16	12065427	2
16	12079332	1
16	12102729	1
16	12180911	1
16	12186768	2
16	12191771	1
16	12202986	1
16	12205096	1
16	12351637	1
16	12354604	1
16	12357035	1
16	12402331	1
16	12415300	2
16	12434150	1
16	12475170	1
16	12554684	2
16	12586394	1
16	12594041	1
16	12601152	1
16	12624113	1
16	12649285	2
16	12667449	1
16	12671990	1
16	12686593	1
16	12702274	1
16	12717447	2
16	12736085	2
16	12747802	2
16	12805357	1
16	12807884	1
16	12941689	1
16	12949490	1
16	14536076	2
16	14550559	2
16	14602072	1
16	7589436	2
16	7623837	2
16	7646486	1
16	7725796	2
16	7900428	1
16	8641436	1
16	8681382	1
16	8808288	1
16	8875895	2
16	8892813	2
16	9048938	2
16	9084181	1
16	9155008	2
16	9211789	2
16	9214494	2
16	9286697	2
16	9336829	2
16	9341149	1
16	9342402	1
16	9398848	1
16	9447990	1
16	9452483	1
16	9566898	1
16	9568719	1
16	9573617	1
16	9588209	2
16	9606181	1
16	9695811	1
16	9714532	2
16	9813143	2
16	9822823	1
16	9824302	1
16	9927482	1
16	9987118	1
17	10200523	1
17	10323450	1
17	11555596	2
18	10628841	2
19	8196626	2
20	10022863	1
20	10051559	1
20	10066435	1
20	10068483	1
20	10084702	2
20	10089880	1
20	10197449	1
20	10198251	1
20	10200259	2
20	10201076	2
20	10212234	2
20	10358047	1
20	10363651	2
20	10406793	2
20	10411315	2
20	10430906	1
20	10436014	1
20	10467179	2
20	10485847	2
20	10518943	1
20	10539765	1
20	10546893	1
20	10567911	1
20	10571878	2
20	10574707	2
20	10582239	2
20	10582241	2
20	10603300	1
20	10608654	2
20	10611969	2
20	10629064	1
20	10642555	1
20	10666456	2
20	10692421	2
20	10713047	2
20	10713137	1
20	10762014	1
20	10772955	2
20	10797484	1
20	10799498	1
20	10806345	1
20	10818107	1
20	10880343	1
20	10882424	1
20	10884686	2
20	10921923	2
20	10930472	1
20	10942599	2
20	11076011	2
20	11079455	2
20	11137137	1
20	11212067	1
20	11259410	2
20	11259415	2
20	11265249	2
20	11265250	1
20	11352638	2
20	11418602	2
20	11473244	2
20	11473321	1
20	11500494	1
20	11572779	1
20	11595179	1
20	11696557	2
20	11698580	2
20	11717310	2
20	11742419	1
20	11753406	2
20	11789303	1
20	11805121	1
20	11806825	2
20	11847342	2
20	11870916	2
20	11884525	2
20	12057190	1
20	12076081	2
20	12080467	2
20	12086615	1
20	12121618	1
20	12406900	2
20	12432270	2
20	12458564	2
20	12461537	2
20	12461556	2
20	12525704	2
20	12573574	1
20	12646924	1
20	12648674	1
20	12663224	2
20	12672455	1
20	12724336	1
20	12724408	2
20	12729753	1
20	12750381	1
20	12826404	1
20	12947384	1
20	7546294	2
20	7736580	2
20	7840898	1
20	7926769	2
20	8269085	1
20	8978815	2
20	8982460	2
20	9020379	2
20	9051815	2
20	9112437	1
20	9366190	2
20	9459640	2
20	9480875	2
20	9531529	2
20	9552389	1
20	9576483	1
20	9759494	1
20	9799726	2
20	9806944	2
20	9827704	1
21	10203277	1
21	10227293	1
21	10362118	2
21	10383130	2
21	10391235	1
21	10391249	2
21	10391250	1
21	10391251	1
21	10393724	2
21	10397274	1
21	10462750	1
21	10562283	2
21	10618710	1
21	10623880	1
21	10637429	2
21	10637432	1
21	10754563	1
21	10761704	2
21	10769197	1
21	10799748	2
21	10821533	2
21	10873608	2
21	10894779	2
21	11028915	2
21	11034214	2
21	11053251	2
21	11101828	2
21	11114745	2
21	11181451	1
21	11193045	1
21	11279533	2
21	11314010	1
21	11321038	1
21	11423969	2
21	11445003	2
21	11457731	2
21	11470228	1
21	11494133	1
21	11494153	2
21	11517458	1
21	11571580	2
21	11593387	2
21	11595834	2
21	11676832	2
21	11709051	2
21	11713281	2
21	11733180	2
21	11753569	2
21	11768779	2
21	11804596	2
21	11844794	2
21	11844800	2
21	11859406	1
21	11891335	2
21	11932750	2
21	12007564	2
21	12027448	2
21	12032848	1
21	12086844	2
21	12163168	2
21	12388104	2
21	12427836	2
21	12535517	1
21	12601175	2
21	12673118	1
21	12676926	2
21	12726854	2
21	12750001	2
21	12824179	1
21	12850759	1
21	12853970	2
21	12880969	2
21	12934108	2
21	12951416	2
21	14522906	1
21	14576837	2
